Time,Barcode,Model_Name,Voltage,Duty,Toral_Result,Section,Intelligent_Control,dB(A),RPM,index1,index2,index3,Index1_Limit,Index2_Limit,Index3_Limit,RPM_Up,RPM_Low,Range_Up,Range_Low,1P,2P,3P,4P,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,Spectrum_Control,1/n_Octave,Criteria_Path,Spectrum_OK?,Overall_Noise?,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,Line Name,Device ID,Source IP,Log_Date,Total_Result,LineName,BoxName,MESResult,ProgramVersion
2.02602E+13,TAA0412DDX01W2PA0262601815,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.89,4083.95,32.93,24.54,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4577.92,4359.62,4145.46,3956.08,3793.69,3670.92,OK,3rd Octave,,OK,OK,60.07,48.99,49.72,51.23,47.34,50.52,51.43,50.99,54.67,52.87,52.45,54.48,57.96,55.9,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601798,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.02,3986.46,25.7,25.5,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4467.77,4244.77,4044,3859.31,3709.15,3593.77,OK,3rd Octave,,OK,OK,58.34,47.14,47.31,47.52,47.09,50.13,51.7,51.58,55.23,53.19,52.69,54.49,58.71,57.36,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601783,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.4,4211.91,32.62,22.49,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4777,4553.92,4306.23,4069,3856.92,3708.38,OK,3rd Octave,,OK,OK,59.05,51.94,50.19,51.15,48.35,50.8,51.9,51.61,55.46,53.16,52.93,55.49,58.28,57.22,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601778,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.03,4021.88,31.1,25.36,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4514.92,4302.85,4096.38,3896.77,3722.77,3597.62,OK,3rd Octave,,OK,OK,60.78,46.36,50.28,49.8,47.13,50.12,51.85,51.39,55.47,53.43,53.18,53.58,56.47,58.07,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601796,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.53,3884.83,28.18,23.34,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4291.31,4082,3915.62,3783.54,3666.54,3570,OK,3rd Octave,,OK,OK,56.07,45.71,48.02,48.05,46.75,49.82,51.82,51.08,55.02,53.48,51.62,53.66,58.65,56.86,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601776,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.71,3916.17,35.93,23.15,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4337.23,4135.31,3966.77,3814,3672.38,3571.31,OK,3rd Octave,,OK,OK,55.99,45.77,47.44,48.54,46.81,49.57,51.74,51.07,55.65,53.59,52.39,54.42,57.99,56.99,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601768,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.91,3853.81,29.97,25.22,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4266.85,4063.69,3884.62,3738.08,3626.92,3542.69,OK,3rd Octave,,OK,OK,57.64,47.31,47.54,48.35,47.35,49.44,51.46,50.78,54.59,52.48,51.62,55.48,57.7,54.43,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601771,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.74,3923.69,34.07,23.28,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4359.62,4159.15,3968.08,3807.15,3674.38,3573.77,OK,3rd Octave,,OK,OK,58.01,47.26,47.5,48.54,46.65,49.95,51.73,51.52,54.99,53.24,52.93,54.68,58.6,57.58,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601757,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.15,4084.91,30.76,22.17,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4578.08,4359.15,4152.08,3965.15,3796.23,3658.77,OK,3rd Octave,,OK,OK,60.03,47.66,48.8,49.75,47.93,50.22,51.64,51.34,54.95,53.36,52.79,54.36,58.47,56.87,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601760,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.21,3770.72,33.53,21.07,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4128.77,3943.15,3794.15,3676.31,3578,3503.92,OK,3rd Octave,,OK,OK,55.7,43.61,49.13,47.67,47.17,49.8,51.91,51.41,55.07,53.53,52.87,54.79,58.6,57.46,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601755,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.89,4007.26,28.93,22.29,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4479.15,4274.46,4075.23,3895.77,3727,3591.92,OK,3rd Octave,,OK,OK,59.85,46.67,48.37,49.08,47.3,50.69,51.81,51.69,55.05,54.28,52.38,54.73,58.27,57.11,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601852,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.96,4031.56,29.87,24.76,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4622.31,4366.46,4108.46,3871.31,3671,3549.85,OK,3rd Octave,,OK,OK,56.78,47.97,48.67,47.23,47.36,50.65,51.61,51.62,55.24,53.72,52.85,54.44,58.57,57.46,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601740,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.13,4103.96,33.67,24.31,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4621.38,4393,4167.31,3973.38,3802.85,3665.85,OK,3rd Octave,,OK,OK,59.92,47.8,50.16,51.77,47.43,50.58,51.94,51.73,55.6,53.38,53.4,54.87,58.44,57.07,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601735,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.87,3885.58,29.57,24.18,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4242,4077.92,3924.31,3793.23,3682.85,3593.15,OK,3rd Octave,,OK,OK,56.93,45.73,48.62,49.12,46.95,50.44,51.45,51.63,55.67,53.66,53.67,54.89,58.47,57.17,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601726,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.18,4190.54,36.34,23.24,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4526.54,4435.69,4300.23,4130.46,3955.46,3794.85,OK,3rd Octave,,OK,OK,61.82,47.54,46.26,50.06,47.69,50.53,51.46,51.76,55.23,54.41,53.62,53.95,57.79,57.51,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601731,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.75,3941.95,29.81,24.83,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4391.92,4173.15,3973.38,3815,3693,3605.23,OK,3rd Octave,,OK,OK,57.89,45.33,50,49.43,46.82,49.96,51.74,50.94,55.42,53.34,53.07,54.51,58.8,57.66,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601724,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.6,3901.41,34.77,22.82,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4366.77,4134.69,3933.46,3768.69,3648,3556.85,OK,3rd Octave,,OK,OK,56.67,47.46,48.65,49.07,46.76,50.34,51.77,51.62,55.44,54.05,53.21,54.12,57.48,57.83,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601718,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.62,3989.63,38.88,26.37,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4450.54,4252.77,4042.38,3860.15,3716.54,3615.38,OK,3rd Octave,,OK,OK,57.5,47.09,49.43,49.86,47.08,50.33,51.58,51.23,55.48,52.61,52.62,54.4,58.31,56.92,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601707,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.57,3959.96,30.33,23.08,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4395.23,4176,4001.15,3849.92,3720.46,3617,OK,3rd Octave,,OK,OK,56.71,46.53,48.97,49.7,46.72,50.24,51.51,51.02,55.25,53.42,52,53.9,58.6,56.81,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601706,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.87,3988,25.96,22.33,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4484.15,4272.15,4061.15,3863.38,3687.31,3559.85,OK,3rd Octave,,OK,OK,58.54,45.1,48.31,50.27,46.69,50.13,51.61,51.15,54.99,53.08,52.72,54.29,58.43,56.92,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601703,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.1,3953.78,40.36,25.96,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4391.69,4186.69,3992,3833.31,3706.08,3612.92,OK,3rd Octave,,OK,OK,58.26,45.94,47.01,48.42,46.97,50.15,51.58,51.31,55.39,52.96,52.73,54.72,58.46,56.93,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601696,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.3,4110.99,27.13,25.55,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4612.62,4391.46,4182.15,3991.15,3810.69,3677.85,OK,3rd Octave,,OK,OK,59.98,47.87,49.55,50.72,47.47,51.03,52.39,51.3,55.16,53.48,52.54,54.14,57.76,57.27,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601704,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.79,4016.85,32.98,20.85,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4480.62,4281.69,4080.23,3894.38,3737.31,3626.85,OK,3rd Octave,,OK,OK,58.27,46.74,49.03,48.8,46.8,50.09,51.9,51.66,55.57,53.49,53.21,54.84,58.19,57.1,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601725,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.51,4038.47,29.57,27.28,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4581.31,4321.54,4073.46,3885.38,3736.23,3632.92,OK,3rd Octave,,OK,OK,57.67,46.84,50.56,49.67,46.73,50.22,51.47,50.98,55.17,53.59,53.17,52.85,57.49,57.08,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601689,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.76,3997.33,31.25,23.24,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4476,4257.08,4045.38,3866.85,3720.85,3617.85,OK,3rd Octave,,OK,OK,57.81,46.75,48.71,48.94,46.67,49.77,51.33,51.14,54.54,53.41,52.5,54.54,58.19,56.04,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601851,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.16,4237.68,30.5,22.85,0.96,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4794.54,4552.77,4325.38,4105.92,3908.85,3738.62,OK,3rd Octave,,OK,OK,61.84,55.19,49.76,50.77,48.72,50.75,51.72,51.86,55.67,53.49,52.87,54.15,56.43,57.91,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601680,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.98,3954.49,26.04,24.44,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4433.92,4204.08,3995.08,3821.92,3683.85,3588.08,OK,3rd Octave,,OK,OK,58.78,46.04,50,49.52,47.13,50.26,51.81,50.85,54.47,53.45,52.81,54.42,57.91,56.83,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601673,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.75,4105.13,33.59,24.52,0.96,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4669.62,4423.31,4170.85,3949.62,3773,3644.38,OK,3rd Octave,,OK,OK,59.83,51.29,48.36,50.28,47.48,50.51,52.18,51.32,55.11,53.82,52.2,54.22,58.26,56.46,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601671,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.85,3958.63,33.98,31.85,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4439.23,4198.69,3982.69,3826.31,3697.85,3607,OK,3rd Octave,,OK,OK,58.79,48.41,49.25,50.39,47.48,50.66,51.57,51.26,54.91,52.98,53.28,55.05,58.26,56.75,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601665,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.74,3966.97,29.09,23.16,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4423.08,4202.15,4004.92,3845.77,3713,3612.92,OK,3rd Octave,,OK,OK,57.93,47.15,48.39,49.12,46.85,49.93,51.94,51.09,55.21,53.41,52.57,54.39,57.95,57.47,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601666,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.39,3903.97,34.22,24.56,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4339.85,4127.08,3928.92,3772.54,3663.15,3592.31,OK,3rd Octave,,OK,OK,55.63,45.47,49.42,49.16,47.72,50.26,51.74,51.19,55.46,53.79,52.88,53.4,56.24,57.01,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601661,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.76,3988.18,33.66,23.87,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4532,4276.15,4030.15,3831.54,3680.92,3578.31,OK,3rd Octave,,OK,OK,58.36,47.11,48.48,50.35,46.53,50.41,51.73,51.24,55.67,53.06,53.25,54.53,58.12,56.92,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601655,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.81,3973.03,33.51,20.65,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4402,4204.69,4017,3859.69,3727.77,3627,OK,3rd Octave,,OK,OK,58.33,46.3,47.97,50.07,45.98,49.89,51.63,50.77,54.99,53.28,52.7,54.48,58.33,57.24,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601649,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.42,3972.95,32.59,26.8,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4428.77,4216.92,4024.08,3859.15,3708.54,3600.23,OK,3rd Octave,,OK,OK,58.25,46.26,48.12,49.29,46.5,50,51.34,51.08,55.25,52.34,52.61,53.96,58.02,56.81,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601645,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.74,3941.15,29.44,23.84,0.96,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4414,4185.31,3987.23,3816,3674.92,3569.46,OK,3rd Octave,,OK,OK,59.94,47.1,51.08,49.5,46.49,50.55,51.58,51.39,55.61,53.5,52.92,53.32,56.22,57.54,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601639,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.75,4050.58,30.81,25.54,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4578.31,4356.69,4129.08,3906.08,3724.85,3608.46,OK,3rd Octave,,OK,OK,59.16,44.63,49.07,50.39,46.98,50.11,51.38,51.38,54.76,53.25,52.72,53.73,58.62,57.24,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601636,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.88,3938.06,26.33,26.52,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4378.62,4159.85,3967.08,3816,3697.77,3609.08,OK,3rd Octave,,OK,OK,56.79,45.75,48.7,47.88,47.27,50.35,51.48,50.96,55.27,53.91,52.92,54.6,58.48,56.43,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601622,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.4,3888.09,28.31,25.61,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4323.92,4103.85,3912,3766.08,3653.69,3569,OK,3rd Octave,,OK,OK,57.87,45.15,48.08,48.12,46.85,50.15,51.39,50.82,54.7,53.15,53.02,54.16,57.04,57.59,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601615,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.64,3941.38,29.76,35.45,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4404.08,4188.77,3987.31,3814.69,3673.62,3579.85,OK,3rd Octave,,OK,OK,56.41,46.6,48.92,48.8,47.02,50,51.41,51.42,55.51,54.03,53.48,54.29,58.41,57.02,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601612,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.73,3877.81,32.5,23.75,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4307.85,4084.85,3901.62,3755.69,3648.31,3568.54,OK,3rd Octave,,OK,OK,56.89,45.94,50.28,48.78,46.39,49.67,51.8,50.71,54.89,53.57,52.71,54.17,58.4,56.97,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601609,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.23,4114.36,30.73,22.92,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4636.38,4411.31,4191.38,3990.77,3804.38,3651.92,OK,3rd Octave,,OK,OK,59.59,48.29,49.35,49.11,46.99,51.19,52.11,51.26,55.14,53.02,52.87,55.02,58.44,57.3,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601598,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.1,4045.46,34.24,19.66,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4519.08,4327,4124.23,3928.85,3752.08,3621.54,OK,3rd Octave,,OK,OK,59.51,45.67,48.47,48.2,47.31,50.47,51.74,51.3,54.94,52.94,53.04,54.42,58.64,56.8,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601597,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.7,3925.09,27.99,23.53,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4347.62,4144.69,3957.77,3806.54,3689,3604.92,OK,3rd Octave,,OK,OK,57.29,45.11,48.02,49.29,46.74,49.84,51.71,51.22,55.02,53.92,53.22,53.43,57.41,57.41,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601589,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.04,4019.47,27.04,23.38,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4544.54,4297.62,4077.69,3884.85,3719.54,3592.62,OK,3rd Octave,,OK,OK,57.62,48.08,47.27,48.97,47.48,50.25,51.77,51.39,54.92,53.19,52.49,54.73,58.59,56.43,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601599,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.8,4011.71,30.79,26.61,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4487.46,4265.54,4060.31,3888.92,3740.46,3627.54,OK,3rd Octave,,OK,OK,58.4,46,48.16,48.45,47.6,51.01,51.72,51.07,55.35,53.58,52.99,55.66,57.44,57.78,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601575,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.52,3852.54,32.86,26.75,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4251.92,4053,3878.92,3735.08,3636.23,3560.08,OK,3rd Octave,,OK,OK,56.12,44.12,48.02,48.07,46.27,49.79,51.42,50.83,54.86,53.3,53.04,54.09,58.47,57.38,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601565,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.07,4144.47,30.51,24,0.96,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4725.15,4519.62,4259.92,3994.31,3760.62,3607.23,OK,3rd Octave,,OK,OK,60.68,53.38,48.82,49,48.36,50.98,51.6,50.99,54.73,52.09,51.46,55.22,57.68,54.68,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601559,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.73,3899.81,31.5,25.67,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4319.08,4113.85,3929.15,3783.31,3668.54,3584.92,OK,3rd Octave,,OK,OK,56.92,45.95,48.75,49.22,46.39,49.59,51.82,51,55.43,53.21,52.82,54.01,58.53,57.04,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601554,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.1,4063.74,37.21,23.79,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4588.08,4356.15,4128.23,3927.54,3756.92,3625.54,OK,3rd Octave,,OK,OK,59.13,47.97,48.39,49.9,47.62,50.46,51.54,51.43,55.24,53.17,52.49,54.71,58.33,57.24,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601548,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.87,3907.45,29.8,28.66,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4263.92,4088.23,3941.69,3819.15,3708.85,3622.85,OK,3rd Octave,,OK,OK,58.52,45.69,48.04,48.48,46.9,50.05,51.49,50.87,55.69,54.15,53.2,53.59,56.48,57.27,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601550,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.76,4075.03,30.9,23.19,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4621.92,4384,4148.54,3935.46,3754.31,3605.92,OK,3rd Octave,,OK,OK,58.84,48.02,49.33,48.63,47.15,50.17,51.36,51.22,55.49,53.98,53.88,53.59,56.49,56.9,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601537,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.54,4015.5,29.36,23.36,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4463.92,4260.08,4060.38,3894.77,3758.85,3655,OK,3rd Octave,,OK,OK,57.6,45.46,48.9,50.08,46.7,49.73,51.73,51.09,54.73,52.81,53.04,53.93,58.42,57.22,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601536,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.77,4058,28.88,30.56,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4572.85,4302.62,4091.31,3928.46,3786.08,3666.69,OK,3rd Octave,,OK,OK,57.19,46.69,46.97,48.55,46.94,50.51,52,51.26,55.71,53.1,52.66,53.95,58.75,56.67,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601520,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.1,4036.91,37.3,26.4,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4498.69,4289.31,4088.92,3918.08,3770.85,3655.62,OK,3rd Octave,,OK,OK,59.17,46.47,48.77,48.22,47.24,50.32,52.3,51.29,55.11,53.42,52.47,53.8,57.9,57.1,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601507,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.76,3980.72,35.15,23.48,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4416.85,4208.77,4023.92,3872.92,3733.31,3628.54,OK,3rd Octave,,OK,OK,59.14,46.28,49.06,50.7,47.66,50.35,51.93,51.25,55.67,54.08,53.13,53.26,56.11,57.18,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601499,TAA0412DDX01W2P F,12,20,OK,Section1,OK,66.34,3987.33,30.32,22.64,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4411.92,4209.77,4031.46,3869.38,3746,3655.46,OK,3rd Octave,,OK,OK,59.23,46.63,48.91,49.43,47.66,50.5,51.8,51.5,55.77,53.56,53.32,54.42,58.17,57.38,Line_7,Station_2,10.184.136.221,20260209,,,,,
2.02602E+13,TAA0412DDX01W2PA0262601503,TAA0412DDX01W2P F,12,20,OK,Section1,OK,65.67,4011.01,36.87,18.74,0.97,200,350,1,8000,1,32,48,TRUE,TRUE,TRUE,TRUE,4487.92,4269.15,4083.15,3897.69,3730.08,3598.08,OK,3rd Octave,,OK,OK,58,47.62,48.75,50.05,47.6,50.31,51.85,51.27,55.65,53.5,52.95,53.84,56.47,57.32,Line_7,Station_2,10.184.136.221,20260209,,,,,
